file,rule_id,action,old_for_each,new_for_each,missing_vars_covered,status_was
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.intune.diagnostic.settings.log.analytics.check,UPDATED,azure.intune.list_by_resource_group,azure.monitor.root.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.iot.hub.defender.for.iot.status.check,UPDATED,azure.iot.list_by_resource_group,azure.iothub.iothubresource.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.log.multi_region_enabled,UPDATED,azure.log.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.log.enabled,UPDATED,azure.log.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.log.file_validation_enabled,UPDATED,azure.log.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.logging_store.access_rbac_least_privilege,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.activity.log.alert.create.or.update.public.ip.address,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.sampling_rule.access_rbac_least_privilege,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.logging_log_stream.logging_stream_encryption_at_rest_enabled,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.log.file_integrity_enabled,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.activity.log.alert.delete.policy.assignment.exists,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.log_analytics_workspace.logging_destination_tls_min_1_2_enforced,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.alert.delete_public_ip,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.action_group.incident_notification_endpoints_authenticated,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.admin.account.usage.check,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.logging_sink.destination_encrypted,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.alert_rule.dr_monitoring_alert_destinations_configured,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.alert.create_update_public_ip,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.group.kms_encryption_enabled,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.dashboard.public_embeds_disabled,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,"azure.monitor.log.metric.filter.policy.changes,.azure.active.directory.password.policy.reuse.24,.azure.active.directory.user.accesskey.unused,.azure.active.directory.user.console.access.unused",UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.action_group.incident_notification_destinations_configured,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.activity.log.alert.sql.server.firewall.rule.exists,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.vm.cpu_alerts,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.network.route_tables_alarm_configured,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.action_group.incident_escalation_change_audit_logging_enabled,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.action_group.incident_notification_no_public_webhooks,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.action_group.incident_escalation_policy_exists_for_critical_severity,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.diagnostic.settings_exists,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.alert.create_update_sqlserver_fr,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.alert.delete_sqlserver_fr,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.alert.vnet_changes_configured,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,"azure.monitor.log.group.retention.policy.specific.days.enabled,.azure.storage.bucket.lifecycle.enabled",UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.log.multi_region_enabled,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.alert.capacity_alerts_configured,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.alert.alarm_configured,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.vm.memory_alerts,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.resource.logging.enabled.check,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.log.metric_filter_alarm_configured,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.policy.specific_days_enabled,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.log.kms_encryption_enabled,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.logging_sink.cross_account_destinations_restricted,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.activity.log.alert.service.health.exists,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.alert.create_update_nsg,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.activity.log.alert.sql.server.firewall.rule.deletion.check,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.anomaly_detector.anomaly_detectors_enabled,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.logging_store.encryption_at_rest_cmek,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.network.acls_alarm_configured,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.paas_app.logging_enabled,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.alert.delete_security_solution,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.metric_alert.logging_metric_filter_kms_key_deletion_or_disable_detected_filter_present,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.metric_alert.logging_metric_filter_network_acl_or_sg_change_detected_filter_present,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.log.analysis_enabled,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.diagnostic.setting.categories.compliance.check,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.activity.log.alert.delete.nsg.exists,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.alert.destinations_authenticated,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.anomaly_detector.anomaly_alerts,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.activity.log.alert.exists.delete.security.solution,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.alert.create_update_security_solution,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.metric.filter.root.usage,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.network.gateways_alarm_configured,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.metrics.data_analytics_monitoring_query_access_logging_enabled,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.dashboard.sharing_restricted_to_org,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.alert_rule.dr_monitoring_alerts_for_rpo_rto_breach_configured,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.policy.assignment,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.log_analytics_workspace.logging_destination_iam_policy_least_privilege,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.logging_log_stream.logging_stream_retention_days_minimum,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.monitor.logging_store.immutability_or_object_lock_where_supported,UPDATED,azure.monitor.list_by_resource_group,azure.monitor.activitylogalerts.list_by_resource_group,n/a,OP_RESOLVED
